tmdb_id,title,release_date,runtime_minutes,original_language,budget_usd,worldwide_revenue_usd,popularity,vote_average,vote_count,genres,production_countries,production_companies,production_company_ids,collection_id,collection_name,director,cast_top10,cast_ids_top10,release_year,profitable,release_month,release_season,primary_genre,genre_count,country_count,company_count,is_franchise,is_summer_release,is_holiday_release,cast_size_top10,log_budget_usd,budget_category,roi_simple,director_previous_movie_count,director_previous_avg_revenue,director_previous_success_rate,director_previous_avg_rating,director_previous_max_revenue,franchise_previous_movie_count,franchise_previous_avg_revenue,franchise_previous_success_rate,franchise_previous_avg_rating,franchise_previous_last_revenue,franchise_previous_max_revenue,franchise_previous_median_revenue,franchise_previous_latest_success,is_sequel,cast_previous_movie_count,cast_previous_avg_revenue,cast_previous_max_revenue,cast_previous_success_rate,cast_previous_avg_rating,production_company_previous_movie_count,production_company_previous_avg_revenue,production_company_previous_max_revenue,production_company_previous_success_rate,director_id,director_ids
75638,Red Lights,2012-03-02,114.0,en,14000000.0,13551174.0,11.7486,6.173,1439,Thriller,ES; US,Attitude Pinículas y Films A.I.E.; Cindy Cowan Entertainment; First Generation Films; Nostromo Pictures; La Sexta; Canal+ España; Millennium Media; TV3; Atresmedia Cine,58260; 22862; 4908; 11068; 22863; 9335; 1020; 5085; 281730,,,Rodrigo Cortés,Cillian Murphy; Sigourney Weaver; Robert De Niro; Elizabeth Olsen; Toby Jones; Joely Richardson; Craig Roberts; Leonardo Sbaraglia; Adriane Lenox; Garrick Hagon,2037; 10205; 380; 550843; 13014; 20810; 104561; 19803; 53260; 17356,2012,0.0,3,Spring,Thriller,1,2,9,0,0,0,10,16.454567959008102,Mid,-0.032059,1.0,19152480.0,1.0,6.636,19152480.0,0.0,,,,,,,,0,7.0,153758630.17006803,954305868.0,0.6700680272108842,6.651051020408162,8.0,26702450.7,274470394.0,0.125,95320.0,95320
75656,Now You See Me,2013-05-29,116.0,en,75000000.0,351723989.0,21.6885,7.326,17087,Thriller; Crime,US; FR,Summit Entertainment; K/O Paper Products; SOIXAN7E QUIN5E; See Me Louisiana,491; 7296; 23271; 23272,382685.0,Now You See Me Collection,Louis Leterrier,Jesse Eisenberg; Woody Harrelson; Isla Fisher; Dave Franco; Mark Ruffalo; Mélanie Laurent; Morgan Freeman; Michael Caine; Michael Kelly; Common,44735; 57755; 52848; 54697; 103; 19119; 192; 3895; 50217; 4238,2013,1.0,5,Spring,Thriller,2,2,4,1,0,0,10,18.13299868483392,Very high,3.689653186666667,1.0,493214993.0,1.0,5.924,493214993.0,0.0,,,,,,,,0,6.0,236269276.82166672,1518815515.0,0.94,6.730388333333333,22.0,126093981.25,829747654.0,0.6071428571428572,18865.0,18865
75674,Act of Valor,2012-02-24,110.0,en,12000000.0,82499399.0,6.9091,6.557,1289,Action; Thriller; War,US,Bandito Brothers,8403,,,Mike McCoy,Roselyn Sánchez; Jason Cottle; Alex Veadov; Nestor Serrano; Ailsa Marshall; Gonzalo Menendez; Emilio Rivera; Dimiter D. Marinov; Rorke Denver; Dave Hansen,41901; 8270; 20563; 14331; 121719; 84754; 53257; 1613744; 5690511; 5690508,2012,1.0,2,Winter,Action,3,1,1,0,0,0,10,16.300417291085605,Mid,5.874949916666667,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,90429.0,90429; 293911
75761,John Dies at the End,2013-01-25,99.0,en,1000000.0,142000.0,5.6545,6.257,743,Horror; Comedy,US; MY,M3 Alliance; M3 Creative; Midnight Alliance; Silver Sphere Corporation; Syndrome Studio; Touchy Feely Films,162408; 146349; 162409; 59341; 162410; 5161,,,Don Coscarelli,Chase Williamson; Rob Mayes; Paul Giamatti; Clancy Brown; Glynn Turman; Doug Jones; Daniel Roebuck; Fabianne Therese; Jonny Weston; Jimmy Wong,576222; 110909; 13242; 6574; 114674; 17005; 43774; 576223; 928575; 447244,2013,0.0,1,Winter,Horror,2,2,6,0,0,0,10,13.815511557963774,Low,-0.858,0.0,,,,,0.0,,,,,,,,0,7.0,65174738.08928572,586764305.0,0.4285714285714285,6.217267857142857,0.0,,,,58245.0,58245
75780,Jack Reacher,2012-12-20,130.0,en,60000000.0,218300000.0,24.4867,6.678,7832,Crime; Drama; Thriller; Action,US,Paramount Pictures; Skydance Media; TC Productions,4; 82819; 21777,403374.0,Jack Reacher Collection,Christopher McQuarrie,Tom Cruise; Rosamund Pike; Richard Jenkins; David Oyelowo; Werner Herzog; Jai Courtney; Robert Duvall; Vladimir Sizov; Joseph Sikora; Nicole Forester,500; 10882; 28633; 35013; 6818; 224181; 3087; 1132335; 82631; 165293,2012,1.0,12,Winter,Crime,4,1,3,1,0,1,10,17.909855136853043,Very high,2.638333333333333,0.0,,,,,0.0,,,,,,,,0,9.0,88626188.0,694713380.0,0.673611111111111,6.504488095238096,22.0,419759508.8636363,1123794079.0,0.9696969696969696,9033.0,9033
75802,Hysteria,2011-06-06,100.0,en,,9504139.0,4.0182,6.707,886,Comedy; Romance,GB; LU; FR; DE; CH,Forthcoming Productions; Beachfront Films; Chimera Films LLC; Informant Media; ARTE France Cinéma,9321; 9323; 9324; 9325; 94,,,Tanya Wexler,Maggie Gyllenhaal; Hugh Dancy; Jonathan Pryce; Felicity Jones; Rupert Everett; Ashley Jensen; Sheridan Smith; Gemma Jones; Tobias Menzies; Malcolm Rennie,1579; 12791; 378; 72855; 4757; 55398; 110080; 9138; 10920; 185403,2011,,6,Summer,Comedy,2,5,5,0,1,0,10,,,,0.0,,,,,0.0,,,,,,,,0,1.0,65588323.4,189712432.0,0.6,6.2004,2.0,8685518.5,15946321.0,1.0,264113.0,264113
75900,My Week with Marilyn,2011-11-23,99.0,en,6400000.0,35100000.0,6.0911,6.674,1373,Drama; Romance,GB; US,The Weinstein Company; BBC Film; Trademark Films; Lipsync Productions,308; 288; 22153; 9987,,,Simon Curtis,Michelle Williams; Kenneth Branagh; Eddie Redmayne; Dominic Cooper; Philip Jackson; Derek Jacobi; Toby Jones; Michael Kitchen; Julia Ormond; Simon Russell Beale,1812; 11181; 37632; 55470; 25532; 937; 13014; 10648; 15887; 57461,2011,1.0,11,Fall,Drama,2,2,4,0,0,1,10,15.671808704579888,Low,4.484375,0.0,,,,,0.0,,,,,,,,0,6.0,162407894.06666666,954305868.0,0.7083333333333334,6.750566666666667,9.0,43979486.29629629,414211549.0,0.626984126984127,133502.0,133502
75948,The Sorcerer and the White Snake,2011-09-27,100.0,zh,,18445.0,5.1285,6.552,324,Action; Fantasy,CN; HK,Juli Entertainment Media,59427,,,Tony Ching Siu-Tung,Jet Li; Wen Zhang; Raymond Lam Fung; Huang Shengyi; Charlene Choi Chuek-Yin; Vivian Hsu; Jiang Wu; Miriam Yeung Chin-Wah; Chapman To Man-Chat; Lam Suet,1336; 572084; 89409; 83635; 64434; 70706; 15170; 56863; 118742; 25251,2011,,9,Fall,Action,2,2,1,0,0,0,10,,,,0.0,,,,,0.0,,,,,,,,0,1.0,138589630.5,274470394.0,1.0,6.5600000000000005,0.0,,,,67259.0,67259
76025,Shame,2011-10-02,102.0,en,6500000.0,3909002.0,10.3771,6.932,3501,Drama,CA; GB,HanWay Films; See-Saw Films; Lipsync Productions; Alliance Films; Film4 Productions; UK Film Council,2395; 7217; 9987; 2514; 6705; 2452,,,Steve McQueen,Michael Fassbender; Carey Mulligan; James Badge Dale; Nicole Beharie; Lucy Walters; Mari-Ange Ramirez; Alex Manette; Hannah Ware; Elizabeth Masucci; Rachel Farrar,17288; 36662; 18473; 87243; 1141384; 2063665; 172150; 577478; 1030329; 1819913,2011,0.0,10,Fall,Drama,1,2,6,0,0,0,10,15.687312888712007,Low,-0.3986150769230769,0.0,,,,,0.0,,,,,,,,0,5.0,57412832.04444444,353624124.0,0.7555555555555555,6.935488888888888,11.0,100503024.02828282,414211549.0,0.7075757575757575,72757.0,72757
76163,The Expendables 2,2012-08-15,103.0,en,100000000.0,314975955.0,11.4311,6.355,7303,Action; Adventure; Thriller,US; BG; DE,Millennium Media; Lionsgate; Nu Boyana Film Studios; Nu Image Entertainment,1020; 1632; 74795; 263345,126125.0,The Expendables Collection,Simon West,Sylvester Stallone; Jason Statham; Jet Li; Dolph Lundgren; Chuck Norris; Jean-Claude Van Damme; Bruce Willis; Arnold Schwarzenegger; Terry Crews; Randy Couture,16483; 976; 1336; 16644; 51576; 15111; 62; 1100; 53256; 74748,2012,1.0,8,Summer,Action,3,3,4,1,1,0,10,18.420680753952364,Very high,2.14975955,1.0,51070807.0,1.0,6.546,51070807.0,1.0,274470394.0,1.0,6.251,274470394.0,274470394.0,274470394.0,1.0,1,7.0,129565935.3154762,274470394.0,0.7892857142857144,5.999752976190477,17.0,106412845.22156864,694000000.0,0.7374999999999999,12786.0,12786
76170,The Wolverine,2013-07-21,126.0,en,120000000.0,415440673.0,3.4275,6.436,10521,Action; Science Fiction; Adventure,US,The Donners' Company; 20th Century Fox; Marvel Entertainment,431; 25; 7505,453993.0,The Wolverine Collection,James Mangold,Hugh Jackman; Hiroyuki Sanada; Tao Okamoto; Rila Fukushima; Famke Janssen; Will Yun Lee; Svetlana Khodchenkova; Hal Yamanouchi; Brian Tee; Ken Yamamura,6968; 9195; 1156024; 1179243; 10696; 10884; 94064; 74540; 116278; 1155715,2013,1.0,7,Summer,Action,3,1,3,1,1,0,10,18.603002309079653,Very high,2.4620056083333335,1.0,261989769.0,1.0,6.237,261989769.0,0.0,,,,,,,,0,5.0,205996108.9,442636309.0,0.8333333333333334,6.048466666666666,30.0,326287159.65555555,758725893.0,0.9770114942528736,366.0,366
76203,12 Years a Slave,2013-10-18,134.0,en,20000000.0,187000000.0,15.986,7.928,12189,Drama; History,GB; US,New Regency Pictures; Plan B Entertainment; River Road Entertainment; Regency Enterprises; Film4 Productions,10104; 81; 1246; 508; 6705,,,Steve McQueen,Chiwetel Ejiofor; Michael Fassbender; Lupita Nyong'o; Benedict Cumberbatch; Paul Dano; Sarah Paulson; Adepero Oduye; Scoot McNairy; Paul Giamatti; Brad Pitt,5294; 17288; 1267329; 71580; 17142; 34490; 467633; 59233; 13242; 287,2013,1.0,10,Fall,Drama,2,2,5,0,0,0,10,16.811242881518265,Mid,8.35,1.0,3909002.0,0.0,6.932,3909002.0,0.0,,,,,,,,0,11.0,129250948.85104167,586764305.0,0.809375,6.600564393939394,21.0,90900104.85494506,531865000.0,0.7952596423184659,72757.0,72757
76285,Percy Jackson: Sea of Monsters,2013-08-07,106.0,en,90000000.0,199850315.0,7.5387,6.031,5444,Adventure; Family; Fantasy,US,Fox 2000 Pictures; Sunswept Entertainment; 1492 Pictures; TSG Entertainment,711; 5219; 436; 22213,179919.0,Percy Jackson Collection,Thor Freudenthal,Logan Lerman; Brandon T. Jackson; Alexandra Daddario; Douglas Smith; Leven Rambin; Jake Abel; Katelyn Mager; Grey Damon; Paloma Kwiatkowski; Anthony Stewart Head,33235; 53336; 109513; 60077; 207401; 105727; 116416; 130769; 1257753; 34257,2013,1.0,8,Summer,Adventure,3,1,4,1,1,0,10,18.31532023940565,Very high,1.2205590555555557,1.0,75700000.0,1.0,6.283,75700000.0,1.0,226497209.0,1.0,6.215,226497209.0,226497209.0,226497209.0,1.0,1,4.0,89331403.70238094,226497209.0,0.8333333333333334,6.1901666666666655,11.0,242194468.7977273,829747654.0,0.8833333333333333,109857.0,109857
76338,Thor: The Dark World,2013-10-30,112.0,en,170000000.0,644783140.0,22.3466,6.509,18671,Action; Adventure; Fantasy,US,Marvel Studios,420,131296.0,Thor Collection,Alan Taylor,Chris Hemsworth; Natalie Portman; Tom Hiddleston; Christopher Eccleston; Anthony Hopkins; Jaimie Alexander; Zachary Levi; Ray Stevenson; Tadanobu Asano; Idris Elba,74568; 524; 91606; 2040; 4173; 59817; 69899; 56614; 13275; 17605,2013,1.0,10,Fall,Action,3,1,1,1,0,0,10,18.951309000896888,Very high,2.792842,0.0,,,,,1.0,449326618.0,1.0,6.771,449326618.0,449326618.0,449326618.0,1.0,1,6.0,333880936.8020834,1518815515.0,0.875,6.6585833333333335,5.0,835644488.6,1518815515.0,1.0,47005.0,47005
76341,Mad Max: Fury Road,2015-05-13,121.0,en,150000000.0,378858340.0,42.7904,7.637,24535,Action; Adventure; Science Fiction,AU; US,Warner Bros. Pictures; Village Roadshow Pictures; Kennedy Miller Mitchell; RatPac Entertainment,174; 79; 28382; 41624,8945.0,Mad Max Collection,George Miller,Tom Hardy; Charlize Theron; Nicholas Hoult; Hugh Keays-Byrne; Josh Helman; Nathan Jones; Zoë Kravitz; Rosie Huntington-Whiteley; Riley Keough; Abbey Lee,2524; 6885; 3292; 26060; 1056053; 24898; 37153; 236048; 98522; 1036288,2015,1.0,5,Spring,Action,3,2,4,1,0,0,10,18.8261458587272,Very high,1.5257222666666668,1.0,150406466.0,1.0,6.21,150406466.0,0.0,,,,,,,,0,9.0,292197779.5587302,1123794079.0,0.5968253968253968,6.333309523809524,54.0,203170448.93959695,1341511219.0,0.9241830065359476,20629.0,20629
76487,The Devil Inside,2012-01-06,83.0,en,1000000.0,101800000.0,3.5506,4.689,856,Horror; Thriller,US,Room 101; Prototype,6302; 24048,,,William Brent Bell,Fernanda Andrade; Simon Quarterman; Evan Helmuth; Ionut Grama; Suzan Crowley; Bonnie Morgan; Brian D. Johnson; John Prosky; Claudiu Istodor; Claudiu Trandafir,134365; 141463; 114036; 579061; 94348; 58517; 1179997; 42724; 1328110; 31639,2012,1.0,1,Winter,Horror,2,1,2,0,0,0,10,13.815511557963774,Low,100.8,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,2.0,192275938.0,207039844.0,1.0,62768.0,62768
76489,The Three Stooges,2012-04-13,92.0,en,30000000.0,54819301.0,6.4625,5.821,669,Comedy,US,"Wessler Entertainment; 20th Century Fox; Conundrum Entertainment; C3 Entertainment, Inc.; Dune Entertainment",8890; 25; 1156; 91002; 444,,,Peter Farrelly,Sean Hayes; Will Sasso; Chris Diamantopoulos; Jane Lynch; Sofía Vergara; Jennifer Hudson; Craig Bierko; Stephen Collins; Larry David; Kirby Heyborne,52601; 39125; 1217648; 43775; 63522; 15565; 14886; 1756; 16376; 63494,2012,1.0,4,Spring,Comedy,1,1,5,0,0,0,10,17.216707972959764,High,0.8273100333333333,0.0,,,,,0.0,,,,,,,,0,3.0,247471051.2083333,752600867.0,1.0,5.995416666666666,29.0,132554392.23864256,481800873.0,0.9563492063492064,7396.0,7396; 7395
76492,Hotel Transylvania,2012-09-20,91.0,en,85000000.0,358375603.0,22.521,6.969,9334,Animation; Comedy; Family; Fantasy,US,Columbia Pictures; Sony Pictures Animation,5; 2251,185103.0,Hotel Transylvania Collection,Genndy Tartakovsky,Selena Gomez; Adam Sandler; Andy Samberg; Kevin James; Fran Drescher; Steve Buscemi; Molly Shannon; David Spade; Cee Lo Green; Jon Lovitz,77948; 19292; 62861; 32895; 53122; 884; 28640; 60950; 458843; 16165,2012,1.0,9,Fall,Animation,4,1,2,1,0,0,10,18.258161826219297,Very high,3.2161835647058825,0.0,,,,,0.0,,,,,,,,0,4.0,108291312.0952381,271457606.0,0.6547619047619048,5.7737380952380954,32.0,214139886.65625,758725893.0,0.921875,185438.0,185438
76493,The Dictator,2012-05-15,83.0,en,65000000.0,179379533.0,14.2808,6.244,6592,Comedy,US,Paramount Pictures; Berg Mandel Schaffer Productions; Scott Rudin Productions; Four by Two Films,4; 215285; 258; 34620,,,Larry Charles,Sacha Baron Cohen; Ben Kingsley; Anna Faris; Jason Mantzoukas; Sayed Badreya; Adeel Akhtar; Aasif Mandvi; Rizwan Manji; Rocky Citron; Liam Campora,6730; 2282; 1772; 111683; 173810; 81840; 20644; 1223718; 2823308; 1978679,2012,1.0,5,Spring,Comedy,1,1,4,0,0,0,10,17.989897843244528,Very high,1.759685123076923,0.0,,,,,0.0,,,,,,,,0,4.0,185976022.18333337,342695435.0,0.95,6.3928666666666665,18.0,206610242.2777778,1123794079.0,0.8888888888888888,6767.0,6767
76494,What to Expect When You're Expecting,2012-05-17,110.0,en,40000000.0,79700000.0,6.3379,6.009,1876,Romance; Comedy; Drama,US,Lionsgate; Alcon Entertainment; Phoenix Pictures; What to Expect Productions,1632; 1088; 11317; 19577,,,Kirk Jones,Jennifer Lopez; Chace Crawford; Anna Kendrick; Cameron Diaz; Elizabeth Banks; Brooklyn Decker; Matthew Morrison; Rodrigo Santoro; Ben Falcone; Dennis Quaid,16866; 60899; 84223; 6941; 9281; 131520; 155209; 17289; 170820; 6065,2012,1.0,5,Spring,Romance,3,1,4,0,0,0,10,17.50439003707821,High,0.9925,0.0,,,,,0.0,,,,,,,,0,5.0,170555320.79999998,752600867.0,0.9285714285714286,6.495895238095238,15.0,134781522.18888888,694000000.0,0.8174603174603173,64045.0,64045
76543,Tyrannosaur,2011-10-07,93.0,en,,676111.0,3.3793,7.239,517,Drama; Romance,GB,Inflammable Films; Warp X; Screen Yorkshire; Film4 Productions; Strand Releasing,7975; 17817; 2690; 6705; 3923,,,Paddy Considine,Peter Mullan; Olivia Colman; Eddie Marsan; Ned Dennehy; Samuel Bottomley; Paul Popplewell; Sally Carman; Sian Breckin; Archie Lal; Jag Sanghera,3064; 39187; 1665; 63362; 579295; 311811; 209488; 74439; 112825; 1702226,2011,,10,Fall,Drama,2,1,5,0,0,0,10,,,,0.0,,,,,0.0,,,,,,,,0,1.0,12053613.5,15800000.0,0.5,6.0305,12.0,7913811.805555556,88823111.0,0.1666666666666666,14887.0,14887
76544,Man of Tai Chi,2013-07-04,105.0,en,25000000.0,2054941.0,4.3264,6.101,1013,Action; Drama,CN; HK; US,Universal Pictures; Dalian Wanda Group; Company Films; Village Roadshow Pictures Asia; China Film Group Corporation,33; 22340; 7193; 22839; 2270,,,Keanu Reeves,Tiger Chen Hu; Keanu Reeves; Karen Mok Man-Wai; Yu Hai; Julia Ye; Simon Yam; Yasuyuki Hirata; Julius Brian Siswojo; Hélène Siwan Leclerc; Michael Tong Man-Lung,579330; 6384; 57831; 1210414; 1210413; 20519; 1252774; 1570777; 4915851; 1254990,2013,0.0,7,Summer,Action,2,3,5,0,1,0,10,17.034386422832473,High,-0.91780236,0.0,,,,,0.0,,,,,,,,0,2.0,31874241.166666668,83519699.0,0.6666666666666666,6.591666666666666,46.0,145228784.79076087,970766005.0,0.6,6384.0,6384
76600,Avatar: The Way of Water,2022-12-14,192.0,en,460000000.0,2334484620.0,41.2638,7.587,14583,Action; Adventure; Science Fiction,US,20th Century Studios; Lightstorm Entertainment; TSG Entertainment,127928; 574; 22213,87096.0,Avatar Collection,James Cameron,Sam Worthington; Zoe Saldaña; Sigourney Weaver; Stephen Lang; Kate Winslet; Cliff Curtis; Joel David Moore; CCH Pounder; Edie Falco; Jemaine Clement,65731; 8691; 10205; 32747; 204; 7248; 59231; 30485; 36190; 55936,2022,1.0,12,Winter,Action,3,1,3,1,0,1,10,19.946737049621326,Very high,4.074966565217391,0.0,,,,,0.0,,,,,,,,0,14.0,117665367.38313662,863756051.0,0.6909632034632035,6.47942964658798,83.0,212916802.5517068,910813521.0,0.7916666666666666,2710.0,2710
76617,Texas Chainsaw 3D,2013-01-03,92.0,en,20000000.0,47340586.0,5.9931,5.49,1854,Horror; Thriller,US,Lionsgate; Millennium Media; Mainline Pictures; Leatherface Productions,1632; 1020; 70969; 210480,111751.0,Texas Chainsaw Massacre Collection,John Luessenhop,Alexandra Daddario; Dan Yeager; Trey Songz; Tania Raymonde; Paul Rae; Thom Barry; Scott Eastwood; Shaun Sipos; Richard Riehle; Keram Malicki-Sánchez,109513; 1054724; 224231; 38666; 61260; 8175; 928572; 65772; 18262; 4134,2013,1.0,1,Winter,Horror,2,1,4,1,0,0,10,16.811242881518265,Mid,1.3670293,1.0,80205382.0,1.0,6.25,80205382.0,0.0,,,,,,,,0,1.0,175932403.0,252300000.0,0.6666666666666666,6.834333333333333,21.0,83033841.94047618,694000000.0,0.5535714285714286,97026.0,97026
76649,Pompeii,2014-02-18,105.0,en,100000000.0,117831631.0,10.4318,5.546,3445,Action; Adventure; History; Romance; Drama,DE; GB; CA; US,Constantin Film; Impact Pictures; Don Carmody Productions; FilmDistrict; TriStar Pictures,47; 248; 4253; 7263; 559,,,Paul W. S. Anderson,Kit Harington; Emily Browning; Adewale Akinnuoye-Agbaje; Kiefer Sutherland; Carrie-Anne Moss; Jared Harris; Jessica Lucas; Sasha Roiz; Currie Graham; Joe Pingue,239019; 70456; 31164; 2628; 530; 15440; 51989; 6071; 156590; 86237,2014,1.0,2,Winter,Action,5,4,5,0,0,0,10,18.420680753952364,Very high,0.17831631,3.0,224220607.66666663,1.0,5.892666666666667,300228084.0,0.0,,,,,,,,0,4.0,52564467.425925925,334615000.0,0.5555555555555555,6.000740740740742,10.0,88650115.23269841,300228084.0,0.8492063492063492,4014.0,4014
76726,Chronicle,2012-02-01,84.0,en,15000000.0,145000000.0,13.2296,6.867,5909,Science Fiction; Drama; Thriller,US,Dune Entertainment; Davis Entertainment; Adam Schroeder Productions; 20th Century Fox,444; 1302; 43394; 25,,,Josh Trank,Dane DeHaan; Alex Russell; Michael B. Jordan; Michael Kelly; Ashley Hinshaw; Bo Petersen; Anna Wood; Rudi Malcolm; Luke Tyler; Crystal-Donna Roberts,122889; 558466; 135651; 50217; 589098; 1888327; 213044; 4387933; 934796; 231651,2012,1.0,2,Winter,Science Fiction,3,1,4,0,0,0,10,16.52356082573315,Mid,8.666666666666666,0.0,,,,,0.0,,,,,,,,0,2.0,63609426.75,127900000.0,0.5,6.645,26.0,147731623.08340082,481800873.0,0.9515789473684212,934803.0,934803
76757,Jupiter Ascending,2015-02-04,127.0,en,176000000.0,184000000.0,13.0881,5.473,7227,Science Fiction; Fantasy; Action,US,Warner Bros. Pictures; Village Roadshow Pictures; RatPac Entertainment; Anarchos Productions,174; 79; 41624; 450,,,Lana Wachowski,Channing Tatum; Mila Kunis; Sean Bean; Eddie Redmayne; Douglas Booth; Tuppence Middleton; Nikki Amuka-Bird; Christina Cole; Edward Hogg; Maria Doyle Kennedy,38673; 18973; 48; 37632; 230680; 89822; 109319; 47625; 114252; 33394,2015,1.0,2,Winter,Science Fiction,3,1,4,0,0,0,10,18.985994558684244,Very high,0.0454545454545454,0.0,,,,,0.0,,,,,,,,0,13.0,90374153.7872596,549368315.0,0.6309523809523809,6.372846153846154,51.0,211424465.88823527,1341511219.0,0.9299632352941176,9340.0,9340; 9339
76758,The Flowers of War,2011-12-15,146.0,zh,94000000.0,95311434.0,4.4672,7.428,925,Drama; History; War,CN; HK,New Picture Company; Beijing New Picture Film Co. Ltd.; EDKO Film,49512; 724; 12205,,,Zhang Yimou,Christian Bale; Ni Ni; Zhang Xinyi; Huang Tianyuan; Han Xiting; Zhang Doudou; Tong Dawei; Cao Kefan; Atsuro Watabe; Yuan Yangchunzi,3894; 1006864; 3296267; 1671009; 2395210; 1391443; 1031246; 2339424; 46624; 2395211,2011,1.0,12,Winter,Drama,3,2,3,0,0,1,10,18.358805350872576,Very high,0.0139514255319148,0.0,,,,,0.0,,,,,,,,0,1.0,129190869.0,129190869.0,1.0,7.379,0.0,,,,607.0,607
77016,End of Watch,2012-09-20,109.0,en,7000000.0,55078146.0,10.621,7.36,3750,Crime; Drama; Thriller,US,5150 Action; Exclusive Media; Hedge Fund Film Partners; Crave Films; Knightsbridge Entertainment; Le Grisbi Productions; Emmett/Furla Films,47354; 11448; 11449; 16312; 46961; 47169; 214742,,,David Ayer,Jake Gyllenhaal; Michael Peña; Natalie Martinez; Anna Kendrick; David Harbour; Frank Grillo; America Ferrera; Cody H. Carolin; Shondrella Avery; Hugh Daly,131; 454; 76511; 84223; 35029; 81685; 59174; 582816; 53928; 85414,2012,1.0,9,Fall,Crime,3,1,7,0,0,0,10,15.76142084987672,Low,6.868306571428572,0.0,,,,,0.0,,,,,,,,0,5.0,162515054.68333334,495141736.0,0.75625,6.5601875,4.0,10473180.3125,76338111.0,0.1875,19769.0,19769
77174,ParaNorman,2012-08-03,93.0,en,60000000.0,107307220.0,9.8731,7.051,2853,Family; Animation; Adventure; Comedy,US,LAIKA,11537,,,Sam Fell,Kodi Smit-McPhee; Tucker Albrizzi; Anna Kendrick; Casey Affleck; Christopher Mintz-Plasse; Leslie Mann; Jeff Garlin; Elaine Stritch; Bernard Hill; Jodelle Ferland,113505; 558925; 84223; 1893; 54691; 41087; 60074; 36802; 1369; 8338,2012,1.0,8,Summer,Family,4,1,1,0,1,0,10,17.909855136853043,Very high,0.7884536666666667,0.0,,,,,0.0,,,,,,,,0,4.0,83401984.04761906,495141736.0,0.738095238095238,6.4421309523809525,0.0,,,,58897.0,58897; 154705
77234,The Numbers Station,2013-04-18,90.0,en,10000000.0,3107646.0,5.559,5.501,604,Action; Thriller,GB; US; BE,ContentFilm; Piccadilly Pictures; Atlantic Swiss Productions; Blue Lake Media Fund; Furst Films; Matador Pictures; uFilm; Echo Lake Entertainment,1420; 22309; 22310; 22311; 3135; 707; 8676; 2147,,,Kasper Barfoed,John Cusack; Malin Akerman; Hannah Murray; Liam Cunningham; Lucy Griffiths; Bryan Dick; Richard Brake; Finbar Lynch; Joey Ansah; Victor Gardener,3036; 50463; 213395; 15498; 205257; 47703; 3901; 1250809; 29406; 1563380,2013,0.0,4,Spring,Action,2,3,8,0,0,0,10,16.118095750958314,Mid,-0.6892354,0.0,,,,,0.0,,,,,,,,0,4.0,58134187.64583333,208076205.0,0.5416666666666666,6.3138749999999995,5.0,20343914.32,133432856.0,0.4,145867.0,145867
77338,The Intouchables,2011-11-02,113.0,fr,13000000.0,426590315.0,30.1804,8.272,18766,Drama; Comedy,FR,Gaumont; Quad Productions; Chaocorp; Ten Films; TF1 Films Production,9; 7038; 7766; 8018; 356,,,Éric Toledano,François Cluzet; Omar Sy; Anne Le Ny; Audrey Fleurot; Joséphine de Meaux; Clotilde Mollet; Alba Gaïa Bellugi; Cyril Mendy; Salimata Kamate; Absa Diatou Toure,33161; 78423; 19370; 219708; 84430; 2411; 26107; 581728; 1411815; 1411817,2011,1.0,11,Fall,Drama,2,1,5,0,0,1,10,16.380459992348886,Mid,31.814639615384618,0.0,,,,,0.0,,,,,,,,0,2.0,37571560.0,48531470.0,1.0,7.013,8.0,36151112.4375,130786397.0,0.8452380952380952,84425.0,84425; 84426
77459,A Monster in Paris,2011-10-12,90.0,fr,25000000.0,26611650.0,4.6405,6.931,1398,Adventure; Animation; Family; Fantasy,FR; BE,EuropaCorp; Bibo Films; France 3 Cinéma; Walking The Dog; uFilm; uFund,6896; 8674; 591; 8675; 8676; 22127,,,Bibo Bergeron,Vanessa Paradis; Matthieu Chedid; Gad Elmaleh; François Cluzet; Ludivine Sagnier; Julie Ferrier; Bruno Salomone; Sébastien Desjours; Philippe Peythieu; Allan Wenger,65007; 66841; 51100; 33161; 4390; 54292; 77928; 1820910; 1091885; 1237651,2011,1.0,10,Fall,Adventure,4,2,6,0,0,0,10,17.034386422832473,High,0.064466,0.0,,,,,0.0,,,,,,,,0,2.0,34456621.0,48531470.0,0.8,6.8450999999999995,6.0,23302507.766666666,71508440.0,0.5444444444444444,65629.0,65629
